# well_width: 1.3
# ff: 0.3
# N: 10
# walls: 0
# cell dimensions: (4.05649, 4.05649, 8.48528)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.2
# fractional_sample_error after initialization: 0.523581
# min_important_energy after initialization: 37

# histogram method: simple flat
# none: 3000000
# iterations: 3000000
# working moves: 2947179
# total moves: 5430000
# acceptance rate: 0.542759

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0.120423
21  0.604287
22  1.47071
23  2.70464
24  4.30057
25  5.73408
26  8.21548
27  10.3273
28  12.5387
29  14.8618
30  16.8205
31  19.4822
32  22.5514
33  24.7323
34  29.4153
35  34.5076
36  38.0061
37  36.3645
38  41.3645
39  46.3645
40  51.3645
41  56.3645
42  61.3645
43  66.3645
44  71.3645
45  76.3645
46  81.3645
47  86.3645
48  91.3645
49  96.3645
50  101.364
51  106.364
52  111.364
53  116.364
54  121.364
55  126.364
56  131.364
57  136.364
58  141.364
59  146.364
