# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.707083
# min_important_energy after initialization: 102

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# none: 3000000
# iterations: 3000000
# working moves: 3386844
# total moves: 8862840
# acceptance rate: 0.38214

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0
50  0
51  0.0339426
52  0.165659
53  -1.65277
54  -1.48398
55  1.14365
56  1.63767
57  2.20485
58  2.86149
59  3.58627
60  4.39813
61  5.2845
62  6.24577
63  7.26729
64  8.36209
65  9.55547
66  5.90681
67  7.80224
68  13.4548
69  14.8631
70  16.3478
71  13.6433
72  19.4901
73  21.1495
74  22.8461
75  24.5815
76  26.399
77  28.2695
78  30.1821
79  32.1443
80  34.16
81  36.2627
82  38.3876
83  40.5634
84  42.7827
85  45.0311
86  46.2396
87  48.851
88  51.1725
89  53.2697
90  55.4988
91  57.6833
92  61.3279
93  63.6604
94  66.031
95  68.4736
96  71.0151
97  73.6816
98  76.5005
99  79.5159
100  82.7885
101  86.4327
102  87.2896
103  92.2896
104  97.2896
105  102.29
106  107.29
107  112.29
108  117.29
109  122.29
110  127.29
111  132.29
112  137.29
113  142.29
114  147.29
115  152.29
116  157.29
117  162.29
118  167.29
119  172.29
