# well_width: 1.3
# ff: 0.3
# N: 19
# walls: 0
# cell dimensions: (6.4255, 6.4255, 6.4255)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.420956
# min_important_energy after initialization: 88

# histogram method: tmmc
# none: 3000000
# iterations: 3000000
# working moves: 25369041
# total moves: 57000000
# acceptance rate: 0.445071

# min_important_energy: 88

# energy   counts
32  23
33  128
34  371
35  1653
36  5595
37  16809
38  43480
39  97179
40  200875
41  361090
42  580292
43  822292
44  1037854
45  1166378
46  1178824
47  1190114
48  1196352
49  1198193
50  1207461
51  1206594
52  1204640
53  1203781
54  4061
55  348364
56  1225365
57  1215777
58  1188055
59  414773
60  1143077
61  23324
62  7250
63  1074882
64  1082647
65  1088357
66  1104357
67  1107184
68  802114
69  769342
70  708533
71  761399
72  384134
73  639150
74  962962
75  927102
76  915444
77  931300
78  951691
79  1000657
80  1091732
81  1166480
82  1298572
83  1367941
84  1508244
85  1749540
86  2199740
87  3267054
88  3974004
89  2516176
90  2029286
91  129252
92  700
