# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 10
# walls: 0
# cell dimensions: (4.05649, 4.05649, 8.48528)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.2
# fractional_sample_error after initialization: 0.0210512
# min_important_energy after initialization: 37

# histogram method: tmmc
# init_iter_limit: 10000000
# iterations: 10000000
# working moves: 48275850
# total moves: 100000000
# acceptance rate: 0.482758

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0.129708
21  0.613258
22  1.47704
23  2.71592
24  4.31766
25  6.21492
26  8.28527
27  10.4326
28  12.6752
29  14.9896
30  17.3633
31  19.8801
32  22.5584
33  25.934
34  29.2156
35  32.5586
36  35.0135
37  38.5016
38  43.5016
39  48.5016
40  53.5016
41  58.5016
42  63.5016
43  68.5016
44  73.5016
45  78.5016
46  83.5016
47  88.5016
48  93.5016
49  98.5016
50  103.502
51  108.502
52  113.502
53  118.502
54  123.502
55  128.502
56  133.502
57  138.502
58  143.502
59  148.502
