# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.290854
# min_important_energy after initialization: 58

# histogram method: tmmc
# none: 3000000
# iterations: 3000000
# working moves: 20745032
# total moves: 39000000
# acceptance rate: 0.531924

# min_important_energy: 58

# energy   counts
19  15
20  75
21  392
22  1888
23  7931
24  28671
25  87085
26  212882
27  431964
28  734521
29  1059472
30  1297590
31  1374750
32  1362747
33  1363739
34  1364626
35  1372840
36  1369118
37  1364240
38  678943
39  1347752
40  1340539
41  1341117
42  1317529
43  1337950
44  1334160
45  1345281
46  1373355
47  1375164
48  1385804
49  1430777
50  1455384
51  1473212
52  1482165
53  1411190
54  1321909
55  1135614
56  945098
57  731904
58  607
