# version: 0.0.0-115-g9829181-dirty
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.0133923
# min_important_energy after initialization: 95

# histogram method: simple flat
# init_iter_limit: 40000000
# iterations: 40000000
# working moves: 34116355
# total moves: 70877120
# acceptance rate: 0.481345

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0.0662653
50  0.231273
51  0.492765
52  0.847345
53  1.29591
54  1.83576
55  2.46262
56  3.17151
57  3.9653
58  4.83939
59  5.79275
60  6.82209
61  7.928
62  9.10511
63  10.3508
64  11.6633
65  13.0449
66  14.4876
67  15.9955
68  17.5632
69  19.1902
70  20.8751
71  22.6208
72  24.4267
73  26.2944
74  28.2211
75  30.2135
76  32.2713
77  34.3902
78  36.5805
79  38.8403
80  41.1679
81  43.559
82  46.0107
83  48.5256
84  51.0816
85  53.6728
86  56.267
87  58.8455
88  61.3772
89  63.8872
90  66.3852
91  68.9248
92  71.5477
93  74.3469
94  77.4583
95  81.2187
96  86.2187
97  91.2187
98  96.2187
99  101.219
100  106.219
101  111.219
102  116.219
103  121.219
104  126.219
105  131.219
106  136.219
107  141.219
108  146.219
109  151.219
110  156.219
111  161.219
112  166.219
113  171.219
114  176.219
115  181.219
116  186.219
117  191.219
118  196.219
119  201.219
