# well_width: 1.3
# ff: 0.3
# N: 18
# walls: 0
# cell dimensions: (6.31074, 6.31074, 6.31074)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.428009
# min_important_energy after initialization: 87

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# none: 3000000
# iterations: 3000000
# working moves: 8965063
# total moves: 18203184
# acceptance rate: 0.4925

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0.0291425
45  0.169397
46  0.417495
47  0.769795
48  1.22746
49  1.7843
50  2.43307
51  3.17789
52  4.00907
53  0.151347
54  5.91694
55  6.99957
56  8.16125
57  9.40078
58  10.7135
59  12.0951
60  13.5401
61  15.0825
62  16.6716
63  18.3324
64  20.0561
65  21.8616
66  23.7305
67  25.7006
68  27.7488
69  29.8937
70  32.136
71  34.4496
72  36.8916
73  39.4147
74  42.0555
75  44.7744
76  47.5861
77  50.5189
78  53.5313
79  56.6191
80  59.826
81  63.2122
82  66.8257
83  70.7146
84  74.8211
85  79.3467
86  85.001
87  89.7301
88  94.7301
89  99.7301
90  104.73
91  109.73
92  114.73
93  119.73
94  124.73
95  129.73
96  134.73
97  139.73
98  144.73
99  149.73
100  154.73
101  159.73
102  164.73
103  169.73
104  174.73
105  179.73
106  184.73
107  189.73
