# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.288917
# min_important_energy after initialization: 58

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# none: 3000000
# iterations: 3000000
# working moves: 7554035
# total moves: 14092104
# acceptance rate: 0.536047

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0.0907134
33  0.326062
34  0.705021
35  1.21252
36  1.8459
37  2.61455
38  3.51023
39  4.52646
40  5.65093
41  6.86375
42  8.17919
43  8.92912
44  10.4468
45  12.7463
46  14.4457
47  16.2299
48  18.0915
49  20.0346
50  22.0685
51  24.1818
52  26.3632
53  28.611
54  30.9395
55  33.4392
56  36.1449
57  39.231
58  35.4007
59  40.4007
60  45.4007
61  50.4007
62  55.4007
63  60.4007
64  65.4007
65  70.4007
66  75.4007
67  80.4007
68  85.4007
69  90.4007
70  95.4007
71  100.401
