# well_width: 1.3
# ff: 0.3
# N: 19
# walls: 0
# cell dimensions: (6.4255, 6.4255, 6.4255)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 95

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# none: 3000000
# iterations: 3000000
# working moves: 3239685
# total moves: 57000000
# acceptance rate: 0.0568366

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0.0803223
48  0.268311
49  0.576843
50  0.946411
51  1.45123
52  2.03149
53  2.70514
54  3.45923
55  4.35181
56  5.2677
57  6.24652
58  7.29559
59  8.38184
60  9.56433
61  10.8325
62  12.2243
63  13.6335
64  15.1598
65  16.7486
66  18.4186
67  20.1343
68  21.9438
69  23.7038
70  25.575
71  27.502
72  29.551
73  31.7028
74  33.8551
75  36.0538
76  38.4601
77  40.8778
78  43.4664
79  46.1812
80  48.8542
81  51.6768
82  54.7776
83  57.9703
84  61.3644
85  64.8469
86  68.561
87  72.9717
88  77.3127
89  82.4243
90  87.7681
91  95.1556
92  101.849
93  271.473
94  283.701
95  300.142
96  305.142
97  310.142
98  315.142
99  320.142
100  325.142
101  330.142
102  335.142
103  340.142
104  345.142
105  350.142
106  355.142
107  360.142
