# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.00749403
# min_important_energy after initialization: 117

# histogram method: tmmc
# init_iter_limit: 57600000
# iterations: 57600000
# working moves: 700808421
# total moves: 1382400000
# acceptance rate: 0.506951

# energy	samples
58  0
59  3515433
60  1900932
61  1247963
62  882580
63  646817
64  486329
65  373162
66  291147
67  231015
68  185634
69  150867
70  123952
71  102832
72  85892
73  72257
74  61352
75  52344
76  44979
77  38714
78  33685
79  29321
80  25626
81  22489
82  19861
83  17603
84  15610
85  13920
86  12432
87  11158
88  10049
89  9050
90  8155
91  7359
92  6664
93  6022
94  5465
95  4984
96  4565
97  4196
98  3828
99  3513
100  3187
101  2875
102  2587
103  2319
104  2033
105  1755
106  1505
107  1312
108  1130
109  958
110  840
111  713
112  616
113  509
114  407
115  300
116  165
117  91
118  14
