# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 28
# walls: 0
# cell dimensions: (7.31209, 7.31209, 7.31209)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 168
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 140

# histogram method: tmmc
# init_iter_limit: 78400000
# iterations: 78400000
# working moves: 1546107793
# total moves: 2195200000
# acceptance rate: 0.704313

# min_important_energy: 140

# energy   counts
46  9
47  70
48  240
49  1003
50  4321
51  15446
52  52318
53  157860
54  447448
55  1175039
56  2808673
57  6171475
58  12492124
59  23334282
60  40271506
61  64334755
62  95051190
63  130150738
64  165377424
65  195151547
66  214228542
67  218872466
68  200052877
69  179429475
70  156879631
71  133008673
72  108553780
73  84220726
74  61546910
75  42093327
76  26764765
77  15786396
78  8667152
79  4413705
80  2103092
81  939470
82  396111
83  155856
84  58108
85  21353
86  7293
87  2049
88  587
89  147
90  25
91  6
92  7
93  3
