# version: 0.0.0-227-g625f2f4
# well_width: 2
# ff: 0.1
# N: 10
# walls: 0
# cell dimensions: (7.4822, 7.4822, 7.4822)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 270
# min_T: 0.1
# fractional_sample_error after initialization: 0.00933319
# min_important_energy after initialization: 45

# histogram method: tmmc
# optimistic_min_samples: 10000
# iterations: 10000000000
# working moves: 79232160917
# total moves: 100000000000
# acceptance rate: 0.792322

# min_important_energy: 45

# energy   counts
14  70
15  948
16  12431
17  126203
18  1001242
19  6182036
20  30120368
21  116992818
22  363859685
23  910633461
24  1846914789
25  3056320140
26  4155356074
27  4680286389
28  4676048804
29  4683075026
30  4709493643
31  4733813010
32  4767634883
33  4765849997
34  4755628290
35  4742026382
36  4770463760
37  4804456137
38  4823939927
39  4845645767
40  4838590018
41  4834478353
42  4817919220
43  4638163795
44  4587763193
45  4037203141
