# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 23
# walls: 0
# cell dimensions: (6.84802, 6.84802, 6.84802)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.00177015
# min_important_energy after initialization: 110

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 52900000
# iterations: 52900000
# working moves: 520500849
# total moves: 1216700000
# acceptance rate: 0.427797

# min_important_energy: 114

# energy   counts
37  1
38  27
39  82
40  366
41  1793
42  6623
43  22130
44  67317
45  182452
46  443676
47  980875
48  1949301
49  3514348
50  5713464
51  8459146
52  11405742
53  14014316
54  15670607
55  16009185
56  15901536
57  15909822
58  15747327
59  15792123
60  15619778
61  15650092
62  15713017
63  15590320
64  15536385
65  15646671
66  16058916
67  16289857
68  16404993
69  16281282
70  16172064
71  15877212
72  15550820
73  15572665
74  15069667
75  14633756
76  14668821
77  14390304
78  14374967
79  14008565
80  13804150
81  13978011
82  13771186
83  13777907
84  13591423
85  13345778
86  13056212
87  12598020
88  12594337
89  12411879
90  12280961
91  12337595
92  12404895
93  12567283
94  13134089
95  12773089
96  12089720
97  11794522
98  11533476
99  11444392
100  12546616
101  14786231
102  17480549
103  20055708
104  24013590
105  26652249
106  27729713
107  31242954
108  32462869
109  33162713
110  29827305
111  29064818
112  45041773
113  67867589
114  68385499
115  28020533
116  2163637
117  4318
