# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.366673
# min_important_energy after initialization: 80

# histogram method: tmmc
# none: 3000000
# iterations: 3000000
# working moves: 10611958
# total moves: 22617888
# acceptance rate: 0.469184

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0.0752027
43  0.263238
44  0.558459
45  -6.04015
46  1.48055
47  2.09177
48  2.8018
49  3.60004
50  4.49296
51  5.47275
52  6.54384
53  7.69599
54  8.93149
55  10.2471
56  11.6447
57  13.1164
58  14.6579
59  16.2819
60  17.9729
61  19.7583
62  17.0313
63  19.6441
64  25.6108
65  27.7364
66  29.985
67  32.333
68  34.7975
69  37.4003
70  40.1194
71  43.0277
72  46.1127
73  49.3122
74  52.8314
75  56.4851
76  60.1155
77  63.9922
78  68.0004
79  72.3452
80  74.8375
81  79.8375
82  84.8375
83  89.8375
84  94.8375
85  99.8375
86  104.837
87  109.837
88  114.837
89  119.837
90  124.837
91  129.837
92  134.837
93  139.837
94  144.837
95  149.837
