# well_width: 1.3
# ff: 0.3
# N: 11
# walls: 0
# cell dimensions: (4.25448, 4.25448, 8.48528)
# seed: 0
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.2
# fractional_sample_error after initialization: 0.563181
# min_important_energy after initialization: 42

# histogram method: tmmc
# none: 3000000
# iterations: 3000000
# working moves: 1699084
# total moves: 3270300
# acceptance rate: 0.51955

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0.0738502
24  0.401379
25  1.00476
26  1.87745
27  3.02589
28  4.44726
29  6.08152
30  7.88209
31  9.82294
32  11.8639
33  13.9597
34  16.0649
35  18.4586
36  21.02
37  23.6191
38  26.4856
39  29.975
40  33.7317
41  37.4425
42  41.4219
43  37.4195
44  42.4195
45  47.4195
46  52.4195
47  57.4195
48  62.4195
49  67.4195
50  72.4195
51  77.4195
52  82.4195
53  87.4195
54  92.4195
55  97.4195
56  102.42
57  107.42
58  112.42
59  117.42
