# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 18
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.00559955
# min_important_energy after initialization: 109

# histogram method: tmmc
# init_iter_limit: 48400000
# iterations: 48400000
# working moves: 538372390
# total moves: 1064800000
# acceptance rate: 0.505609

# energy	samples
53  0
54  3049811
55  1650472
56  1077125
57  757012
58  550674
59  411463
60  313892
61  244047
62  192748
63  154214
64  124730
65  102147
66  84292
67  70129
68  58854
69  49804
70  42323
71  36124
72  30849
73  26610
74  23060
75  20082
76  17533
77  15308
78  13423
79  11826
80  10471
81  9275
82  8243
83  7315
84  6510
85  5855
86  5247
87  4688
88  4195
89  3729
90  3312
91  2931
92  2578
93  2216
94  1903
95  1644
96  1372
97  1131
98  914
99  743
100  621
101  522
102  413
103  350
104  266
105  206
106  146
107  113
108  55
109  34
110  13
