# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 16
# walls: 0
# cell dimensions: (6.06777, 6.06777, 6.06777)
# seed: 18
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.00836158
# min_important_energy after initialization: 76

# histogram method: tmmc
# init_iter_limit: 25600000
# iterations: 25600000
# working moves: 212118118
# total moves: 409600000
# acceptance rate: 0.517866

# min_important_energy: 76

# energy   counts
25  22
26  186
27  918
28  5060
29  22814
30  87434
31  272037
32  729281
33  1665981
34  3282411
35  5592523
36  8259439
37  10643326
38  12049583
39  12004104
40  12008956
41  12050441
42  12024996
43  12026633
44  12054922
45  12057845
46  12058169
47  12106517
48  12113513
49  12064538
50  12042003
51  12038769
52  11938744
53  11870877
54  11877657
55  11795827
56  11702069
57  11621834
58  11613147
59  11625357
60  11719853
61  11643993
62  11565682
63  11476740
64  11462939
65  10937980
66  10361580
67  8984860
68  8582252
69  6824111
70  5350742
71  3309884
72  2634141
73  1062259
74  160249
75  56124
76  71842
77  52337
78  31033
79  3466
