# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 18
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.00455298
# min_important_energy after initialization: 58

# histogram method: tmmc
# init_iter_limit: 16900000
# iterations: 16900000
# working moves: 115442555
# total moves: 219700000
# acceptance rate: 0.525455

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0.0970003
33  0.338721
34  0.716413
35  1.22577
36  1.8661
37  2.63256
38  3.51881
39  4.51905
40  5.63177
41  6.84816
42  8.16737
43  9.57871
44  11.0856
45  12.6818
46  14.3698
47  16.1414
48  18.0131
49  19.9768
50  22.019
51  24.1409
52  26.3344
53  28.5727
54  30.9451
55  33.387
56  36.0154
57  39.0312
58  42.6272
59  47.6272
60  52.6272
61  57.6272
62  62.6272
63  67.6272
64  72.6272
65  77.6272
66  82.6272
67  87.6272
68  92.6272
69  97.6272
70  102.627
71  107.627
