# version: 0.0.0-275-g22b78b0-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 18
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.00399659
# min_important_energy after initialization: 102

# histogram method: oetmmc
# init_iter_limit: 44100000
# iterations: 44100000
# working moves: 497977763
# total moves: 926100000
# acceptance rate: 0.537715

# energy	samples
50  0
51  4204462
52  2264775
53  1461927
54  1011874
55  725473
56  533842
57  401637
58  307910
59  239379
60  188196
61  150090
62  120944
63  98380
64  80787
65  66576
66  55306
67  46382
68  38968
69  32941
70  28030
71  23960
72  20607
73  17724
74  15339
75  13329
76  11576
77  10074
78  8869
79  7770
80  6866
81  6047
82  5366
83  4666
84  4066
85  3510
86  3087
87  2673
88  2282
89  1942
90  1608
91  1312
92  989
93  764
94  545
95  460
96  351
97  269
98  181
99  149
100  121
101  93
102  66
