# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 18
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.00250333
# min_important_energy after initialization: 116

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 57600000
# iterations: 57600000
# working moves: 638502660
# total moves: 1382400000
# acceptance rate: 0.46188

# energy	samples
57  0
58  2321020
59  1269032
60  840648
61  599523
62  443014
63  335287
64  258844
65  203443
66  162119
67  131195
68  107480
69  89066
70  74594
71  62906
72  53398
73  45732
74  39379
75  34015
76  29629
77  26005
78  22687
79  19941
80  17704
81  15779
82  14014
83  12542
84  11282
85  10172
86  9179
87  8287
88  7513
89  6867
90  6255
91  5730
92  5257
93  4842
94  4485
95  4132
96  3812
97  3523
98  3273
99  3050
100  2816
101  2591
102  2377
103  2132
104  1926
105  1693
106  1513
107  1314
108  1145
109  985
110  868
111  779
112  684
113  594
114  503
115  412
116  318
117  225
118  99
119  38
120  1
121  1
