# version: 0.0.0-296-gced568d-dirty
# well_width: 1.3
# ff: 0.3
# N: 10
# walls: 0
# cell dimensions: (4.05649, 4.05649, 8.48528)
# seed: 18
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.2
# fractional_sample_error after initialization: 0.0147888
# min_important_energy after initialization: 37

# histogram method: Vanilla Wang-Landau
# wl_factor: 1
# wl_fmod: 2
# wl_threshold: 0.0526316
# wl_cutoff: 1e-08
# init_iter_limit: 10000000
# iterations: 10000000
# working moves: 45230486
# total moves: 100000000
# acceptance rate: 0.452305

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0.142479
21  0.626434
22  1.46259
23  2.64773
24  4.2011
25  6.10523
26  8.23003
27  10.4346
28  12.7058
29  15.1923
30  17.7134
31  20.3153
32  23.2208
33  26.5625
34  30.0018
35  34.4621
36  38.3534
37  43.7148
38  48.7148
39  53.7148
40  58.7148
41  63.7148
42  68.7148
43  73.7148
44  78.7148
45  83.7148
46  88.7148
47  93.7148
48  98.7148
49  103.715
50  108.715
51  113.715
52  118.715
53  123.715
54  128.715
55  133.715
56  138.715
57  143.715
58  148.715
59  153.715
