# version: 0.0.0-296-gced568d-dirty
# well_width: 1.3
# ff: 0.3
# N: 11
# walls: 0
# cell dimensions: (4.25448, 4.25448, 8.48528)
# seed: 18
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.2
# fractional_sample_error after initialization: 0.0088482
# min_important_energy after initialization: 42

# histogram method: Vanilla Wang-Landau
# wl_factor: 1
# wl_fmod: 2
# wl_threshold: 0.0526316
# wl_cutoff: 1e-08
# init_iter_limit: 12100000
# iterations: 12100000
# working moves: 69277256
# total moves: 133100000
# acceptance rate: 0.52049

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0.0678043
24  0.404716
25  0.980795
26  1.86124
27  2.99474
28  4.38839
29  6.00456
30  7.80366
31  9.75454
32  11.7526
33  13.8252
34  16.0268
35  18.3418
36  20.7449
37  23.3188
38  26.1795
39  29.6443
40  33.4431
41  37.3344
42  41.4734
43  46.4734
44  51.4734
45  56.4734
46  61.4734
47  66.4734
48  71.4734
49  76.4734
50  81.4734
51  86.4734
52  91.4734
53  96.4734
54  101.473
55  106.473
56  111.473
57  116.473
58  121.473
59  126.473
