# version: 0.0.0-275-g22b78b0-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 18
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.00399659
# min_important_energy after initialization: 102

# histogram method: oetmmc
# init_iter_limit: 44100000
# iterations: 44100000
# working moves: 497977763
# total moves: 926100000
# acceptance rate: 0.537715

# min_important_energy: 102

# energy   counts
34  6
35  130
36  575
37  2631
38  10895
39  38365
40  121076
41  346599
42  875690
43  1979728
44  3980704
45  7136580
46  11522171
47  16687160
48  21744950
49  25594636
50  27263481
51  26492149
52  25741293
53  25092479
54  24499815
55  23933942
56  23366435
57  22868069
58  22391150
59  21904584
60  21453209
61  21049491
62  20631210
63  20247390
64  19919606
65  19593561
66  19365545
67  19100342
68  18903134
69  18615908
70  18494821
71  18461135
72  18298753
73  18177776
74  18129577
75  18032749
76  17776761
77  17927875
78  17351499
79  17198832
80  16972512
81  17345953
82  15151252
83  15334032
84  13543110
85  15584407
86  14725662
87  13641679
88  13759078
89  12093338
90  11349791
91  7237251
92  10529541
93  4295775
94  8698775
95  5579655
96  4987183
97  2531361
98  3812774
99  1821598
100  2089612
101  1867389
102  823805
