# version: 0.0.0-296-gced568d-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 18
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.00379441
# min_important_energy after initialization: 105

# histogram method: Wang-Landau
# wl_factor: 1
# wl_fmod: 2
# wl_threshold: 0.0526316
# wl_cutoff: 1e-08
# init_iter_limit: 44100000
# iterations: 44100000
# working moves: 342845520
# total moves: 926100000
# acceptance rate: 0.370204

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0
50  0
51  -0.1875
52  1.0625
53  0.125
54  1.4375
55  1.4375
56  2.75
57  4.625
58  6.5
59  6.75
60  7.8125
61  8.25
62  10
63  11.4375
64  12.75
65  12.6875
66  13.6875
67  16.6875
68  20.875
69  21.5
70  22.375
71  23.9375
72  25.8125
73  29.0625
74  29.8125
75  30.4375
76  31.6875
77  34.75
78  41.375
79  42.1875
80  43.5625
81  45.0625
82  48.8125
83  50.375
84  57.25
85  61.3125
86  63.75
87  66.125
88  70.6875
89  79.1875
90  84.75
91  94.1875
92  95.375
93  189.25
94  230.625
95  234.938
96  489.75
97  792.312
98  2095.31
99  2098.75
100  2108.19
101  2118.56
102  8145.25
103  10940.5
104  594113
105  602388
106  602393
107  602398
108  602403
109  602408
110  602413
111  602418
112  602423
113  602428
114  602433
115  602438
116  602443
117  602448
118  602453
119  602458
