# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 16
# walls: 0
# cell dimensions: (6.06777, 6.06777, 6.06777)
# seed: 18
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.00836158
# min_important_energy after initialization: 76

# histogram method: tmmc
# init_iter_limit: 25600000
# iterations: 25600000
# working moves: 212118118
# total moves: 409600000
# acceptance rate: 0.517866

# energy	samples
39  0
40  1744623
41  928710
42  588550
43  397841
44  279797
45  202364
46  149712
47  113324
48  87249
49  68245
50  54172
51  43475
52  35219
53  28823
54  23759
55  19680
56  16340
57  13693
58  11539
59  9752
60  8350
61  7183
62  6149
63  5319
64  4576
65  3961
66  3356
67  2804
68  2348
69  1896
70  1485
71  1096
72  703
73  337
74  130
75  43
76  26
77  12
78  5
79  3
