# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 26
# walls: 0
# cell dimensions: (7.13368, 7.13368, 7.13368)
# seed: 18
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 0.00852136
# min_important_energy after initialization: 129

# histogram method: simple flat
# init_iter_limit: 67600000
# iterations: 67600000
# working moves: 821250120
# total moves: 1757600000
# acceptance rate: 0.467257

# energy	samples
62  0
63  3621365
64  1976693
65  1309815
66  935876
67  693402
68  526484
69  407233
70  320282
71  255876
72  207207
73  169875
74  140783
75  117381
76  98783
77  83715
78  71446
79  61252
80  53034
81  46039
82  40148
83  35299
84  31039
85  27544
86  24417
87  21750
88  19422
89  17344
90  15559
91  13981
92  12642
93  11436
94  10353
95  9397
96  8578
97  7815
98  7165
99  6562
100  6009
101  5549
102  5070
103  4645
104  4272
105  3949
106  3644
107  3385
108  3116
109  2845
110  2605
111  2376
112  2179
113  1988
114  1795
115  1620
116  1468
117  1297
118  1163
119  1032
120  926
121  816
122  732
123  642
124  555
125  474
126  373
127  289
128  212
129  126
130  68
131  56
132  35
