# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 27
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.00415094
# min_important_energy after initialization: 102

# histogram method: tmmc
# init_iter_limit: 44100000
# iterations: 44100000
# working moves: 464257245
# total moves: 926100000
# acceptance rate: 0.501304

# energy	samples
50  0
51  2810271
52  1529959
53  1000683
54  702350
55  511097
56  381929
57  291102
58  226254
59  178301
60  142350
61  115484
62  94247
63  77583
64  64451
65  53879
66  45444
67  38465
68  32825
69  28133
70  24198
71  20920
72  18145
73  15813
74  13825
75  12160
76  10687
77  9374
78  8300
79  7391
80  6573
81  5807
82  5170
83  4618
84  4111
85  3649
86  3183
87  2787
88  2395
89  2054
90  1744
91  1417
92  1129
93  878
94  720
95  562
96  458
97  337
98  257
99  201
100  160
101  127
102  105
103  1
