# version: 0.0.0-227-g1ae6e13-dirty
# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 27
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.00480296
# min_important_energy after initialization: 58

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 16900000
# iterations: 16900000
# working moves: 115512596
# total moves: 219700000
# acceptance rate: 0.525774

# min_important_energy: 58

# energy   counts
19  37
20  252
21  1847
22  9391
23  43023
24  154376
25  456996
26  1110062
27  2245282
28  3824251
29  5516476
30  6795722
31  7180490
32  7198712
33  7209525
34  7222499
35  7229227
36  7282030
37  7306797
38  7301787
39  7274490
40  7226048
41  7168330
42  7181859
43  7204056
44  7205556
45  7218011
46  7236156
47  7254729
48  7225431
49  7189911
50  7208447
51  7202070
52  7126288
53  7110043
54  7057096
55  6943142
56  6899233
57  6566515
58  6113807
