# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 27
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.00456047
# min_important_energy after initialization: 95

# histogram method: tmmc
# init_iter_limit: 40000000
# iterations: 40000000
# working moves: 411021949
# total moves: 800000000
# acceptance rate: 0.513777

# energy	samples
48  0
49  2801738
50  1519346
51  988171
52  689188
53  497062
54  368286
55  278677
56  215145
57  168768
58  133796
59  107639
60  87538
61  71491
62  59140
63  49296
64  41419
65  34945
66  29602
67  25195
68  21612
69  18655
70  16125
71  13996
72  12173
73  10680
74  9356
75  8193
76  7259
77  6445
78  5657
79  5001
80  4399
81  3856
82  3345
83  2901
84  2428
85  2022
86  1638
87  1281
88  952
89  693
90  496
91  310
92  193
93  128
94  98
95  88
96  43
