# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 26
# walls: 0
# cell dimensions: (7.13368, 7.13368, 7.13368)
# seed: 27
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 0.00303468
# min_important_energy after initialization: 127

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 67600000
# iterations: 67600000
# working moves: 792468883
# total moves: 1757600000
# acceptance rate: 0.450881

# energy	samples
62  0
63  3258149
64  1781596
65  1180354
66  842606
67  623931
68  473965
69  367443
70  289242
71  231444
72  187897
73  154035
74  127570
75  106791
76  90193
77  76689
78  65520
79  56328
80  48653
81  42329
82  37002
83  32426
84  28566
85  25335
86  22427
87  20034
88  17928
89  16079
90  14533
91  13081
92  11868
93  10794
94  9846
95  8924
96  8123
97  7396
98  6790
99  6179
100  5647
101  5215
102  4846
103  4476
104  4152
105  3847
106  3544
107  3282
108  3010
109  2756
110  2539
111  2333
112  2116
113  1916
114  1732
115  1570
116  1384
117  1244
118  1121
119  1005
120  894
121  790
122  686
123  591
124  508
125  436
126  353
127  279
128  194
129  129
130  70
131  40
132  28
