# version: 0.0.0-275-g22b78b0-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 27
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.00504331
# min_important_energy after initialization: 108

# histogram method: oetmmc
# init_iter_limit: 48400000
# iterations: 48400000
# working moves: 503044987
# total moves: 1064800000
# acceptance rate: 0.472431

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0
50  0
51  0
52  0
53  0
54  0.0712544
55  0.234094
56  0.48268
57  0.820332
58  1.24354
59  1.7491
60  2.33193
61  2.99553
62  3.73682
63  4.55391
64  5.44074
65  6.39267
66  7.41377
67  8.50515
68  9.65004
69  10.8616
70  12.1332
71  13.4638
72  14.8424
73  16.2503
74  17.7583
75  19.3
76  20.8803
77  22.5101
78  24.1703
79  25.9065
80  27.6869
81  29.4911
82  31.3095
83  33.2285
84  35.1916
85  37.1927
86  39.1598
87  41.2949
88  43.3434
89  44.673
90  47.8039
91  49.9743
92  52.306
93  54.6544
94  56.8253
95  59.0458
96  60.0704
97  62.1755
98  64.527
99  68.1563
100  70.7596
101  73.3742
102  75.2115
103  78.2657
104  81.2132
105  81.1954
106  85.3458
107  89.2302
108  91.9125
109  96.9125
110  101.913
111  106.913
112  111.913
113  116.913
114  121.913
115  126.913
116  131.913
117  136.913
118  141.913
119  146.913
120  151.913
121  156.913
122  161.913
123  166.913
124  171.913
125  176.913
126  181.913
127  186.913
128  191.913
129  196.913
130  201.913
131  206.913
