# version: 0.0.0-176-g06e7d48-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 5
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.0113432
# min_important_energy after initialization: 108

# histogram method: simple flat
# init_iter_limit: 48400000
# iterations: 48400000
# working moves: 491051311
# total moves: 1064800000
# acceptance rate: 0.461168

# min_important_energy: 108

# energy   counts
35  10
36  8
37  63
38  292
39  1542
40  6490
41  22677
42  71416
43  200936
44  498439
45  1103733
46  2206467
47  3948250
48  6391951
49  9338789
50  12382840
51  14880108
52  16255189
53  16171614
54  16138542
55  16114230
56  16071022
57  16052898
58  16055756
59  16027891
60  16006609
61  15974401
62  15860691
63  15792600
64  15755024
65  15773537
66  15781944
67  15850647
68  15834948
69  15844765
70  15856545
71  15888505
72  15939614
73  16002352
74  15899658
75  15889300
76  15939514
77  16012362
78  16119125
79  16293709
80  16519403
81  16605153
82  16731795
83  16825774
84  17062524
85  17172222
86  17346277
87  17306646
88  17370590
89  17461248
90  17459191
91  17593813
92  17778273
93  17921725
94  17988300
95  18154499
96  18469853
97  18709114
98  18929497
99  19178258
100  19464488
101  19694528
102  19575329
103  19965631
104  20379445
105  20647030
106  21434277
107  22682106
108  23903700
109  21155618
110  5056690
