# version: 0.0.0-176-g06e7d48-dirty
# well_width: 1.3
# ff: 0.3
# N: 23
# walls: 0
# cell dimensions: (6.84802, 6.84802, 6.84802)
# seed: 5
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.0167164
# min_important_energy after initialization: 111

# histogram method: simple flat
# init_iter_limit: 52900000
# iterations: 52900000
# working moves: 596533659
# total moves: 1216700000
# acceptance rate: 0.490288

# energy	samples
55  0
56  3152404
57  1716954
58  1128119
59  797549
60  584862
61  439620
62  337022
63  263288
64  208683
65  167430
66  136234
67  111894
68  92657
69  77263
70  65080
71  55133
72  47089
73  40395
74  34699
75  30150
76  26207
77  22837
78  19982
79  17520
80  15466
81  13688
82  12147
83  10762
84  9616
85  8587
86  7686
87  6883
88  6189
89  5576
90  5054
91  4580
92  4161
93  3738
94  3361
95  3017
96  2689
97  2411
98  2112
99  1835
100  1566
101  1309
102  1095
103  922
104  762
105  650
106  545
107  446
108  358
109  284
110  203
111  162
112  130
113  104
114  91
115  74
116  56
117  1
