# version: 0.0.0-181-gc332745-dirty
# well_width: 1.3
# ff: 0.3
# N: 19
# walls: 0
# cell dimensions: (6.4255, 6.4255, 6.4255)
# seed: 5
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.0126311
# min_important_energy after initialization: 88

# histogram method: tmmc
# init_iter_limit: 36100000
# iterations: 36100000
# working moves: 363686902
# total moves: 685900000
# acceptance rate: 0.530233

# energy	samples
46  0
47  2728213
48  1469551
49  949855
50  657833
51  472135
52  347534
53  262077
54  201637
55  157279
56  124666
57  99692
58  80787
59  66309
60  54367
61  45197
62  37826
63  31844
64  26980
65  22933
66  19437
67  16649
68  14370
69  12401
70  10797
71  9410
72  8262
73  7282
74  6340
75  5570
76  4875
77  4258
78  3708
79  3104
80  2554
81  1987
82  1454
83  1066
84  741
85  500
86  300
87  183
88  115
89  54
90  26
91  6
92  2
