# version: 0.0.0-311-gfa31720-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 5
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.00510537
# min_important_energy after initialization: 109

# histogram method: Wang-Landau
# wl_factor: 1
# wl_fmod: 2
# wl_threshold: 0.0526316
# wl_cutoff: 1e-08
# init_iter_limit: 48400000
# iterations: 48400000
# working moves: 502323914
# total moves: 1064800000
# acceptance rate: 0.471754

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0
50  0
51  0
52  0
53  0
54  0.0976999
55  0.287001
56  0.561048
57  0.926162
58  1.37641
59  1.90471
60  2.51192
61  3.19849
62  3.96144
63  4.79419
64  5.69679
65  6.66845
66  7.70833
67  8.809
68  9.9718
69  11.1921
70  12.4812
71  13.8242
72  15.2178
73  16.663
74  18.1578
75  19.7044
76  21.2979
77  22.9405
78  24.6271
79  26.3555
80  28.1316
81  29.9474
82  31.8088
83  33.7157
84  35.6689
85  37.6633
86  39.7044
87  41.7981
88  43.938
89  46.1269
90  48.3541
91  50.6187
92  52.904
93  55.2119
94  57.5243
95  59.8418
96  62.1854
97  64.5887
98  67.0514
99  69.5984
100  72.2624
101  75.0636
102  77.9932
103  81.058
104  84.2724
105  87.6482
106  91.2131
107  95.0835
108  99.4361
109  104.581
110  109.581
111  114.581
112  119.581
113  124.581
114  129.581
115  134.581
116  139.581
117  144.581
118  149.581
119  154.581
120  159.581
121  164.581
122  169.581
123  174.581
124  179.581
125  184.581
126  189.581
127  194.581
128  199.581
129  204.581
130  209.581
131  214.581
