# version: 0.0.0-181-gc332745-dirty
# well_width: 1.3
# ff: 0.3
# N: 25
# walls: 0
# cell dimensions: (7.04102, 7.04102, 7.04102)
# seed: 5
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.00540577
# min_important_energy after initialization: 123

# histogram method: tmmc
# init_iter_limit: 62500000
# iterations: 62500000
# working moves: 783496970
# total moves: 1562500000
# acceptance rate: 0.501438

# energy	samples
59  0
60  3903917
61  2144456
62  1420381
63  1013870
64  749739
65  567568
66  438308
67  344182
68  274594
69  221983
70  181429
71  149679
72  124578
73  104638
74  88426
75  75423
76  64771
77  55871
78  48440
79  42148
80  36900
81  32486
82  28735
83  25458
84  22512
85  20101
86  18026
87  16197
88  14554
89  13084
90  11767
91  10668
92  9701
93  8833
94  8079
95  7382
96  6824
97  6245
98  5731
99  5256
100  4830
101  4414
102  4041
103  3737
104  3393
105  3110
106  2821
107  2555
108  2278
109  2028
110  1771
111  1577
112  1402
113  1244
114  1086
115  959
116  822
117  697
118  562
119  459
120  376
121  243
122  160
123  94
124  5
