# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 25
# walls: 0
# cell dimensions: (7.04102, 7.04102, 7.04102)
# seed: 29
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.00532697
# min_important_energy after initialization: 123

# histogram method: tmmc
# init_iter_limit: 62500000
# iterations: 62500000
# working moves: 784830120
# total moves: 1562500000
# acceptance rate: 0.502291

# energy	samples
60  0
61  3825115
62  2082290
63  1373694
64  976858
65  720764
66  545462
67  420650
68  330027
69  262735
70  212031
71  173222
72  142898
73  118640
74  99447
75  84012
76  71430
77  61189
78  52759
79  45636
80  39745
81  34822
82  30625
83  27056
84  23902
85  21223
86  18859
87  16848
88  15107
89  13604
90  12255
91  11046
92  9984
93  9060
94  8235
95  7476
96  6828
97  6257
98  5738
99  5244
100  4793
101  4383
102  4045
103  3719
104  3382
105  3056
106  2798
107  2536
108  2267
109  2027
110  1769
111  1552
112  1372
113  1199
114  1063
115  928
116  800
117  702
118  583
119  489
120  382
121  290
122  209
123  143
124  54
