# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 29
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.00437703
# min_important_energy after initialization: 58

# histogram method: tmmc
# init_iter_limit: 16900000
# iterations: 16900000
# working moves: 114957524
# total moves: 219700000
# acceptance rate: 0.523248

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0.0959666
33  0.334689
34  0.712533
35  1.22428
36  1.86331
37  2.63014
38  3.51785
39  4.52044
40  5.63575
41  6.8592
42  8.18005
43  9.60063
44  11.1182
45  12.7278
46  14.4302
47  16.2233
48  18.1017
49  20.0728
50  22.1382
51  24.2684
52  26.4649
53  28.7261
54  31.0828
55  33.558
56  36.2315
57  39.0842
58  42.6405
59  47.6405
60  52.6405
61  57.6405
62  62.6405
63  67.6405
64  72.6405
65  77.6405
66  82.6405
67  87.6405
68  92.6405
69  97.6405
70  102.641
71  107.641
