# version: 0.0.0-311-gfa31720-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 29
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.00463106
# min_important_energy after initialization: 117

# histogram method: Wang-Landau
# wl_factor: 1
# wl_fmod: 2
# wl_threshold: 0.0526316
# wl_cutoff: 1e-08
# init_iter_limit: 57600000
# iterations: 57600000
# working moves: 670554354
# total moves: 1382400000
# acceptance rate: 0.485065

# energy	samples
57  0
58  3129593
59  1708951
60  1127292
61  799894
62  588824
63  444664
64  342738
65  268818
66  213684
67  172356
68  140668
69  115859
70  96367
71  80945
72  68419
73  58141
74  49694
75  42732
76  37014
77  32218
78  28049
79  24602
80  21634
81  19144
82  16969
83  15140
84  13483
85  12108
86  10898
87  9795
88  8865
89  8017
90  7236
91  6551
92  5931
93  5435
94  4983
95  4578
96  4166
97  3808
98  3498
99  3196
100  2918
101  2655
102  2399
103  2153
104  1913
105  1678
106  1469
107  1270
108  1084
109  922
110  808
111  700
112  590
113  497
114  419
115  324
116  252
117  172
118  90
119  31
120  3
