# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 12
# walls: 0
# cell dimensions: (4.44366, 4.44366, 8.48528)
# seed: 29
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.021197
# min_important_energy after initialization: 45

# histogram method: simple flat
# init_iter_limit: 14400000
# iterations: 14400000
# working moves: 21743940
# total moves: 41622816
# acceptance rate: 0.522404

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0.0289899
27  0.272321
28  0.730213
29  1.40175
30  2.30269
31  3.41318
32  4.73528
33  6.24531
34  7.9145
35  9.70805
36  11.614
37  13.5991
38  15.6902
39  17.8526
40  20.1012
41  22.4626
42  24.9519
43  27.603
44  30.3821
45  33.4372
46  38.4372
47  43.4372
48  48.4372
49  53.4372
50  58.4372
51  63.4372
52  68.4372
53  73.4372
54  78.4372
55  83.4372
56  88.4372
57  93.4372
58  98.4372
59  103.437
60  108.437
61  113.437
62  118.437
63  123.437
64  128.437
65  133.437
66  138.437
67  143.437
68  148.437
69  153.437
70  158.437
71  163.437
