# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 19
# walls: 0
# cell dimensions: (6.4255, 6.4255, 6.4255)
# seed: 29
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.0119194
# min_important_energy after initialization: 89

# histogram method: tmmc
# init_iter_limit: 36100000
# iterations: 36100000
# working moves: 349826206
# total moves: 685900000
# acceptance rate: 0.510025

# min_important_energy: 89

# energy   counts
30  8
31  32
32  254
33  1449
34  5716
35  23469
36  79447
37  235264
38  616341
39  1409752
40  2850270
41  5124137
42  8107516
43  11441261
44  14363047
45  16136821
46  16273317
47  16270726
48  16274693
49  16282724
50  16278608
51  16233381
52  16212606
53  16209501
54  16179424
55  16197307
56  16195407
57  16138211
58  16164639
59  16148418
60  16207742
61  16226981
62  16266372
63  16330311
64  16341698
65  16240247
66  16225827
67  16223443
68  16245099
69  16262441
70  16178423
71  16180459
72  16202723
73  16166441
74  16047268
75  15933489
76  15873176
77  15610624
78  15542812
79  15009118
80  14368369
81  10760695
82  11432028
83  10769337
84  7659027
85  7553025
86  6384289
87  2941009
88  3234391
89  1218916
90  514199
91  221791
92  73834
93  650
