# version: 0.0.0-275-g22b78b0-dirty
# well_width: 1.3
# ff: 0.3
# N: 23
# walls: 0
# cell dimensions: (6.84802, 6.84802, 6.84802)
# seed: 2
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.00836084
# min_important_energy after initialization: 112

# histogram method: oetmmc
# init_iter_limit: 52900000
# iterations: 52900000
# working moves: 655101561
# total moves: 1216700000
# acceptance rate: 0.538425

# energy	samples
55  0
56  4811079
57  2591376
58  1683783
59  1175944
60  851439
61  631241
62  478154
63  368701
64  288680
65  229138
66  183866
67  148948
68  121808
69  100462
70  83640
71  69986
72  59048
73  50019
74  42562
75  36320
76  31403
77  27137
78  23508
79  20395
80  17886
81  15700
82  13832
83  12232
84  10792
85  9587
86  8509
87  7535
88  6738
89  6020
90  5358
91  4814
92  4298
93  3840
94  3458
95  3091
96  2675
97  2392
98  2111
99  1832
100  1549
101  1266
102  1057
103  868
104  696
105  569
106  497
107  379
108  280
109  221
110  146
111  108
112  23
