# version: 0.0.0-273-g79ef90c-dirty
# well_width: 1.3
# ff: 0.3
# N: 18
# walls: 0
# cell dimensions: (6.31074, 6.31074, 6.31074)
# seed: 2
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.00594744
# min_important_energy after initialization: 90

# histogram method: oetmmc
# init_iter_limit: 32400000
# iterations: 32400000
# working moves: 324563342
# total moves: 583200000
# acceptance rate: 0.556522

# energy	samples
44  0
45  3152848
46  1664684
47  1051861
48  710011
49  497924
50  358391
51  263806
52  198299
53  151628
54  117557
55  92487
56  73480
57  59081
58  47873
59  39092
60  31985
61  26581
62  22205
63  18626
64  15646
65  13254
66  11230
67  9566
68  8209
69  7036
70  6010
71  5123
72  4330
73  3671
74  2914
75  2515
76  2108
77  1602
78  1219
79  724
80  325
81  208
82  142
83  104
84  58
85  17
