# version: 0.0.0-275-g22b78b0-dirty
# well_width: 1.3
# ff: 0.3
# N: 27
# walls: 0
# cell dimensions: (7.22399, 7.22399, 7.22399)
# seed: 2
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 0.0217944
# min_important_energy after initialization: 133

# histogram method: oetmmc
# init_iter_limit: 72900000
# iterations: 72900000
# working moves: 1063497944
# total moves: 1968300000
# acceptance rate: 0.540313

# energy	samples
65  0
66  6734245
67  3635505
68  2382925
69  1689674
70  1243841
71  937097
72  719783
73  561991
74  445705
75  357630
76  290188
77  238336
78  197117
79  164444
80  138108
81  116781
82  99201
83  85074
84  73211
85  63395
86  55161
87  48046
88  42135
89  36947
90  32560
91  28756
92  25614
93  22926
94  20483
95  18375
96  16527
97  14843
98  13408
99  12137
100  10957
101  9894
102  9060
103  8292
104  7590
105  6964
106  6394
107  5857
108  5330
109  4880
110  4471
111  4048
112  3706
113  3334
114  3051
115  2753
116  2505
117  2254
118  2030
119  1806
120  1589
121  1299
122  1172
123  960
124  706
125  523
126  401
127  267
128  196
129  113
130  68
131  42
132  20
133  9
134  5
135  1
