# version: 0.0.0-296-gced568d-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 2
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.0043945
# min_important_energy after initialization: 84

# histogram method: Wang-Landau
# wl_factor: 1
# wl_fmod: 2
# wl_threshold: 0.0526316
# wl_cutoff: 1e-08
# init_iter_limit: 28900000
# iterations: 28900000
# working moves: 176737647
# total moves: 491300000
# acceptance rate: 0.359735

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0.25
44  0.15625
45  0.328125
46  0.59375
47  1.07812
48  1.25
49  2.10938
50  2.29688
51  3.03125
52  4.51562
53  5.85938
54  6.42188
55  8.45312
56  10.4219
57  10.8125
58  11.8281
59  14.2656
60  15.6719
61  16.8281
62  18.3281
63  20.0312
64  22.125
65  24.875
66  27.0781
67  30.1094
68  32.0938
69  34.6406
70  38.4531
71  48.9375
72  50.9375
73  66.5312
74  80.4375
75  98.4219
76  133.422
77  190.703
78  391.281
79  423.438
80  749.609
81  6623.83
82  6955.47
83  8258.97
84  33782.3
85  33787.3
86  33792.3
87  33797.3
88  33802.3
89  33807.3
90  33812.3
91  33817.3
92  33822.3
93  33827.3
94  33832.3
95  33837.3
