# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 14
# walls: 0
# cell dimensions: (5.80361, 5.80361, 5.80361)
# seed: 2
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.0121806
# min_important_energy after initialization: 66

# histogram method: simple flat
# init_iter_limit: 19600000
# iterations: 19600000
# working moves: 48602196
# total moves: 95852792
# acceptance rate: 0.50705

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0.143495
36  0.420383
37  0.817261
38  1.33921
39  1.98577
40  2.74007
41  3.6117
42  4.57965
43  5.65916
44  6.82437
45  8.08161
46  9.4372
47  10.88
48  12.4011
49  14.014
50  15.7164
51  17.4995
52  19.3638
53  21.3026
54  23.312
55  25.4027
56  27.5531
57  29.7604
58  32.0336
59  34.3827
60  36.8276
61  39.4179
62  42.2096
63  45.2789
64  48.753
65  52.8772
66  58.44
67  118.914
68  118.914
69  118.914
70  118.914
71  118.914
72  118.914
73  118.914
74  118.914
75  118.914
76  118.914
77  118.914
78  118.914
79  118.914
80  118.914
81  118.914
82  118.914
83  118.914
