# version: 0.0.0-180-gcbcf83e-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 2
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.00615679
# min_important_energy after initialization: 109

# histogram method: tmmc
# init_iter_limit: 48400000
# iterations: 48400000
# working moves: 540337740
# total moves: 1064800000
# acceptance rate: 0.507455

# min_important_energy: 109

# energy   counts
35  3
36  22
37  147
38  589
39  2497
40  8835
41  30135
42  91998
43  250805
44  621704
45  1382932
46  2765533
47  4974563
48  8030693
49  11762744
50  15571783
51  18706013
52  20399995
53  20375369
54  20374638
55  20350083
56  20391371
57  20385091
58  20391878
59  20408692
60  20405416
61  20451725
62  20454288
63  20452816
64  20466919
65  20506376
66  20475032
67  20544762
68  20607093
69  20663163
70  20733280
71  20731583
72  20778699
73  20802803
74  20800847
75  20813149
76  20874447
77  20867922
78  20856953
79  20865563
80  20867145
81  20674575
82  20661749
83  20615790
84  20700319
85  20736217
86  20706118
87  20760875
88  20820708
89  20814396
90  20857334
91  20835943
92  20785725
93  18722547
94  19099292
95  18951945
96  18166371
97  12454390
98  11470148
99  11810817
100  10588553
101  9568710
102  8850607
103  4950348
104  3701586
105  2916512
106  1838413
107  1080273
108  307079
109  47346
110  7220
