# version: 0.0.0-311-gfa31720-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 7
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.0069045
# min_important_energy after initialization: 103

# histogram method: Wang-Landau
# wl_factor: 1
# wl_fmod: 2
# wl_threshold: 0.0526316
# wl_cutoff: 1e-08
# init_iter_limit: 44100000
# iterations: 44100000
# working moves: 225652539
# total moves: 926100000
# acceptance rate: 0.243659

# min_important_energy: 103

# energy   counts
35  9
36  18
37  121
38  635
39  2516
40  7875
41  21684
42  55447
43  126742
44  253536
45  455670
46  730448
47  1054237
48  1371768
49  1614444
50  1718605
51  1779877
52  1732544
53  1694801
54  1818171
55  1896366
56  2033300
57  1960147
58  1983583
59  2012628
60  2084000
61  2092430
62  2130258
63  2283275
64  2161448
65  2176181
66  2161796
67  2238613
68  2315968
69  2434672
70  2402193
71  2274642
72  2121255
73  2079294
74  2388552
75  2606774
76  2699317
77  2884557
78  2730356
79  2969882
80  3084734
81  3343364
82  3145482
83  3217595
84  3208524
85  2805063
86  3600694
87  4733272
88  5708345
89  5406934
90  5165295
91  4568714
92  3924667
93  3259987
94  2956891
95  2803872
96  3080186
97  3792352
98  4167900
99  5100581
100  6520529
101  6159717
102  7297574
103  757293851
104  193242
