# version: 0.0.0-181-gc332745-dirty
# well_width: 1.3
# ff: 0.3
# N: 16
# walls: 0
# cell dimensions: (6.06777, 6.06777, 6.06777)
# seed: 7
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.0283399
# min_important_energy after initialization: 76

# histogram method: tmmc
# init_iter_limit: 25600000
# iterations: 25600000
# working moves: 189703581
# total moves: 409600000
# acceptance rate: 0.463144

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0.122931
41  0.363506
42  0.718885
43  1.1874
44  1.76523
45  2.44293
46  3.22473
47  4.10148
48  5.07093
49  6.13274
50  7.28135
51  8.51901
52  9.83872
53  11.24
54  12.7241
55  14.2931
56  15.9449
57  17.6721
58  19.4826
59  21.3845
60  23.3841
61  25.4839
62  27.6882
63  30.0108
64  32.4769
65  35.036
66  37.7241
67  40.6919
68  43.7107
69  46.9744
70  49.0798
71  52.1952
72  54.4051
73  55.0795
74  59.5699
75  63.6879
76  66.849
77  71.849
78  76.849
79  81.849
80  86.849
81  91.849
82  96.849
83  101.849
84  106.849
85  111.849
86  116.849
87  121.849
88  126.849
89  131.849
90  136.849
91  141.849
92  146.849
93  151.849
94  156.849
95  161.849
