# version: 0.0.0-296-gced568d-dirty
# well_width: 1.3
# ff: 0.3
# N: 11
# walls: 0
# cell dimensions: (4.25448, 4.25448, 8.48528)
# seed: 7
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.2
# fractional_sample_error after initialization: 0.0125793
# min_important_energy after initialization: 43

# histogram method: Wang-Landau
# wl_factor: 1
# wl_fmod: 2
# wl_threshold: 0.0526316
# wl_cutoff: 1e-08
# init_iter_limit: 12100000
# iterations: 12100000
# working moves: 66353366
# total moves: 133100000
# acceptance rate: 0.498523

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0.0761719
24  0.400311
25  1.00651
26  1.86881
27  3.00201
28  4.37922
29  6.00459
30  7.8252
31  9.70699
32  11.6643
33  13.7078
34  15.8918
35  18.2211
36  20.6864
37  23.2824
38  26.063
39  29.4465
40  33.1881
41  36.8573
42  40.9128
43  46.6957
44  51.6957
45  56.6957
46  61.6957
47  66.6957
48  71.6957
49  76.6957
50  81.6957
51  86.6957
52  91.6957
53  96.6957
54  101.696
55  106.696
56  111.696
57  116.696
58  121.696
59  126.696
