# version: 0.0.0-176-g06e7d48-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 7
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.013424
# min_important_energy after initialization: 108

# histogram method: simple flat
# init_iter_limit: 48400000
# iterations: 48400000
# working moves: 509689610
# total moves: 1064800000
# acceptance rate: 0.478672

# energy	samples
53  0
54  2655935
55  1434449
56  936125
57  657818
58  478983
59  357633
60  272854
61  212081
62  167295
63  134263
64  108698
65  88913
66  73295
67  60980
68  51014
69  42950
70  36426
71  31107
72  26707
73  22936
74  19866
75  17403
76  15313
77  13393
78  11796
79  10386
80  9156
81  8131
82  7197
83  6431
84  5739
85  5152
86  4637
87  4181
88  3744
89  3317
90  2956
91  2640
92  2346
93  2035
94  1770
95  1504
96  1254
97  1035
98  847
99  715
100  577
101  483
102  392
103  337
104  273
105  217
106  157
107  131
108  117
109  69
110  62
