# version: 0.0.0-176-g06e7d48-dirty
# well_width: 1.3
# ff: 0.3
# N: 11
# walls: 0
# cell dimensions: (4.25448, 4.25448, 8.48528)
# seed: 7
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 60
# min_T: 0.2
# fractional_sample_error after initialization: 0.0216493
# min_important_energy after initialization: 42

# histogram method: simple flat
# init_iter_limit: 12100000
# iterations: 12100000
# working moves: 17373410
# total moves: 32895159
# acceptance rate: 0.528145

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0.0726012
24  0.40785
25  1.00844
26  1.88465
27  3.03105
28  4.42602
29  6.04165
30  7.84044
31  9.72572
32  11.7118
33  13.8
34  16.0183
35  18.3571
36  20.8433
37  23.459
38  26.3416
39  29.8009
40  33.503
41  37.2781
42  41.1324
43  46.1324
44  51.1324
45  56.1324
46  61.1324
47  66.1324
48  71.1324
49  76.1324
50  81.1324
51  86.1324
52  91.1324
53  96.1324
54  101.132
55  106.132
56  111.132
57  116.132
58  121.132
59  126.132
