# version: 0.0.0-176-g06e7d48-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 7
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.00848865
# min_important_energy after initialization: 80

# histogram method: simple flat
# init_iter_limit: 28900000
# iterations: 28900000
# working moves: 115381086
# total moves: 243519254
# acceptance rate: 0.473807

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0.0684159
43  0.25664
44  0.552573
45  0.959087
46  1.46517
47  2.07404
48  2.78333
49  3.5846
50  4.47778
51  5.46315
52  6.53472
53  7.69335
54  8.92677
55  10.2377
56  11.6316
57  13.0989
58  14.6503
59  16.2711
60  17.9701
61  19.7547
62  21.6153
63  23.548
64  25.5801
65  27.7065
66  29.9268
67  32.2594
68  34.7182
69  37.2931
70  40.03
71  42.9118
72  45.9843
73  49.2331
74  52.6867
75  56.335
76  60.073
77  63.8269
78  67.672
79  71.842
80  76.8813
81  81.8813
82  86.8813
83  91.8813
84  96.8813
85  101.881
86  106.881
87  111.881
88  116.881
89  121.881
90  126.881
91  131.881
92  136.881
93  141.881
94  146.881
95  151.881
