# version: 0.0.0-273-g79ef90c-dirty
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 7
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.00480788
# min_important_energy after initialization: 95

# histogram method: oetmmc
# init_iter_limit: 40000000
# iterations: 40000000
# working moves: 389696242
# total moves: 800000000
# acceptance rate: 0.48712

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0.0344858
50  0.171004
51  0.404389
52  0.733456
53  1.15713
54  1.674
55  2.27957
56  2.96998
57  3.74398
58  4.59886
59  5.536
60  6.54806
61  7.63083
62  8.78982
63  10.0111
64  11.3143
65  12.673
66  14.1058
67  15.6016
68  17.148
69  18.774
70  20.4366
71  22.182
72  23.9674
73  25.8298
74  27.7389
75  29.7615
76  31.8039
77  33.8559
78  35.9688
79  38.3478
80  40.6598
81  42.9147
82  45.2961
83  47.7521
84  50.4746
85  52.8078
86  55.323
87  57.7532
88  60.2538
89  62.515
90  65.2206
91  67.4389
92  70.106
93  72.7685
94  75.7552
95  79.6585
96  84.6585
97  89.6585
98  94.6585
99  99.6585
100  104.658
101  109.658
102  114.658
103  119.658
104  124.658
105  129.658
106  134.658
107  139.658
108  144.658
109  149.658
110  154.658
111  159.658
112  164.658
113  169.658
114  174.658
115  179.658
116  184.658
117  189.658
118  194.658
119  199.658
