# version: 0.0.0-181-gc332745-dirty
# well_width: 1.3
# ff: 0.3
# N: 16
# walls: 0
# cell dimensions: (6.06777, 6.06777, 6.06777)
# seed: 7
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.0283399
# min_important_energy after initialization: 76

# histogram method: tmmc
# init_iter_limit: 25600000
# iterations: 25600000
# working moves: 214127390
# total moves: 409600000
# acceptance rate: 0.522772

# min_important_energy: 76

# energy   counts
24  2
25  25
26  180
27  1223
28  5652
29  23793
30  88979
31  278140
32  749013
33  1709300
34  3360568
35  5710307
36  8434311
37  10867011
38  12310368
39  12255760
40  12235526
41  12170584
42  12108209
43  12110389
44  12138150
45  12129519
46  12179542
47  12177496
48  12186814
49  12196366
50  12175652
51  12192810
52  12212981
53  12224283
54  12238180
55  12278692
56  12282243
57  12270800
58  12189346
59  12138093
60  12111302
61  12066928
62  11896267
63  11700358
64  11638801
65  10952553
66  9996669
67  9951282
68  8627559
69  7827091
70  1841953
71  1060964
72  245030
73  10978
74  18364
75  16817
76  2709
77  4068
