# version: 0.0.0-275-g22b78b0-dirty
# well_width: 1.3
# ff: 0.3
# N: 25
# walls: 0
# cell dimensions: (7.04102, 7.04102, 7.04102)
# seed: 7
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.0047947
# min_important_energy after initialization: 123

# histogram method: oetmmc
# init_iter_limit: 62500000
# iterations: 62500000
# working moves: 838722772
# total moves: 1562500000
# acceptance rate: 0.536783

# min_important_energy: 123

# energy   counts
41  25
42  54
43  249
44  1093
45  4294
46  14975
47  47714
48  134199
49  352864
50  839929
51  1838686
52  3678826
53  6697811
54  11127718
55  16973705
56  23649981
57  30345557
58  35757095
59  38777925
60  37738812
61  37139407
62  36307794
63  35573613
64  34791564
65  34149265
66  33477896
67  32840365
68  32251296
69  31797435
70  31297994
71  30753642
72  30284713
73  29848590
74  29490652
75  29065398
76  28656604
77  28336374
78  28036315
79  27663739
80  27309035
81  27031559
82  26603751
83  26327512
84  26147303
85  25863338
86  25369541
87  25037202
88  24882847
89  24346898
90  23507741
91  23887181
92  23750960
93  23568982
94  23324330
95  22657599
96  22190486
97  19151748
98  21433739
99  21303464
100  19889689
101  19957930
102  19585927
103  18104960
104  17808178
105  17723765
106  17746589
107  17350122
108  15248411
109  12968527
110  14579906
111  16252112
112  12251106
113  6272514
114  9189737
115  6136941
116  10384973
117  4593501
118  8088030
119  1058612
120  1198608
121  1475489
122  645846
123  399552
124  149341
125  250
