# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 25
# walls: 0
# cell dimensions: (7.04102, 7.04102, 7.04102)
# seed: 13
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.00463673
# min_important_energy after initialization: 123

# histogram method: tmmc
# init_iter_limit: 62500000
# iterations: 62500000
# working moves: 783776211
# total moves: 1562500000
# acceptance rate: 0.501617

# energy	samples
60  0
61  3745669
62  2037395
63  1344113
64  956065
65  705985
66  533870
67  411782
68  323438
69  257721
70  207914
71  169719
72  139855
73  116497
74  97823
75  82618
76  70219
77  60357
78  52019
79  45024
80  39207
81  34299
82  30281
83  26763
84  23690
85  21053
86  18694
87  16738
88  14989
89  13493
90  12168
91  10995
92  9912
93  8986
94  8213
95  7521
96  6863
97  6269
98  5752
99  5287
100  4868
101  4488
102  4146
103  3791
104  3477
105  3139
106  2829
107  2550
108  2271
109  2012
110  1780
111  1553
112  1358
113  1203
114  1053
115  921
116  807
117  707
118  597
119  437
120  336
121  223
122  155
123  92
124  31
125  2
