# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 13
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.00531413
# min_important_energy after initialization: 109

# histogram method: tmmc
# init_iter_limit: 48400000
# iterations: 48400000
# working moves: 542351268
# total moves: 1064800000
# acceptance rate: 0.509346

# energy	samples
52  0
53  3243473
54  1776142
55  1167252
56  824512
57  603446
58  452442
59  346455
60  269955
61  213407
62  170922
63  138510
64  113565
65  93886
66  78226
67  65555
68  55431
69  47069
70  40172
71  34601
72  29979
73  25990
74  22749
75  19827
76  17445
77  15337
78  13521
79  11972
80  10638
81  9488
82  8473
83  7602
84  6817
85  6136
86  5460
87  4910
88  4382
89  3915
90  3477
91  3045
92  2645
93  2281
94  1937
95  1648
96  1375
97  1118
98  906
99  740
100  617
101  497
102  410
103  331
104  255
105  182
106  126
107  96
108  79
109  55
110  23
