# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 23
# walls: 0
# cell dimensions: (6.84802, 6.84802, 6.84802)
# seed: 23
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 0.00968793
# min_important_energy after initialization: 110

# histogram method: simple flat
# init_iter_limit: 52900000
# iterations: 52900000
# working moves: 573573999
# total moves: 1216700000
# acceptance rate: 0.471418

# energy	samples
55  0
56  2887419
57  1569043
58  1031369
59  728729
60  534181
61  401271
62  307044
63  239611
64  189380
65  151728
66  122992
67  101018
68  83447
69  69830
70  58712
71  49774
72  42290
73  36214
74  31298
75  27117
76  23591
77  20586
78  18037
79  15834
80  13989
81  12415
82  10994
83  9717
84  8682
85  7749
86  6962
87  6280
88  5623
89  5089
90  4587
91  4148
92  3770
93  3431
94  3102
95  2807
96  2521
97  2267
98  1991
99  1715
100  1475
101  1273
102  1071
103  896
104  750
105  618
106  544
107  443
108  377
109  294
110  213
111  164
112  142
113  110
114  100
115  64
116  56
