# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 23
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.0101237
# min_important_energy after initialization: 79

# histogram method: simple flat
# init_iter_limit: 28900000
# iterations: 28900000
# working moves: 229766251
# total moves: 491300000
# acceptance rate: 0.46767

# energy	samples
41  0
42  1595239
43  859962
44  551658
45  377812
46  268533
47  196198
48  146814
49  112159
50  86788
51  68260
52  54264
53  43645
54  35476
55  29103
56  24133
57  20016
58  16677
59  14056
60  11920
61  10258
62  8800
63  7597
64  6522
65  5686
66  4911
67  4288
68  3680
69  3190
70  2724
71  2345
72  2007
73  1645
74  1349
75  1040
76  749
77  471
78  270
79  131
80  91
81  56
82  9
83  3
