# version: 0.0.0-275-g22b78b0-dirty
# well_width: 1.3
# ff: 0.3
# N: 25
# walls: 0
# cell dimensions: (7.04102, 7.04102, 7.04102)
# seed: 23
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.00612998
# min_important_energy after initialization: 123

# histogram method: oetmmc
# init_iter_limit: 62500000
# iterations: 62500000
# working moves: 830101531
# total moves: 1562500000
# acceptance rate: 0.531265

# energy	samples
60  0
61  5499757
62  2963177
63  1931690
64  1356884
65  988006
66  738102
67  562234
68  436075
69  342914
70  273457
71  220898
72  180251
73  148471
74  123151
75  102925
76  86686
77  73397
78  62594
79  53588
80  46201
81  39984
82  34758
83  30222
84  26378
85  23164
86  20369
87  18031
88  15991
89  14224
90  12683
91  11338
92  10148
93  9122
94  8204
95  7355
96  6670
97  6054
98  5511
99  5000
100  4515
101  4096
102  3727
103  3393
104  3092
105  2802
106  2518
107  2270
108  2019
109  1770
110  1546
111  1363
112  1152
113  1021
114  909
115  766
116  643
117  525
118  417
119  361
120  294
121  235
122  182
123  65
124  3
