# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 23
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.0031141
# min_important_energy after initialization: 95

# histogram method: Wang-Landau
# wl_factor: 0.125
# wl_fmod: 2
# wl_threshold: 3
# wl_cutoff: 1e-06
# init_iter_limit: 40000000
# iterations: 40000000
# working moves: 378124612
# total moves: 800000000
# acceptance rate: 0.472656

# energy	samples
48  0
49  2190835
50  1181189
51  763596
52  531507
53  382069
54  282417
55  213542
56  163861
57  128117
58  101365
59  81121
60  65609
61  53688
62  44290
63  37025
64  31082
65  26185
66  22264
67  18996
68  16343
69  14046
70  12094
71  10468
72  9047
73  7962
74  7005
75  6192
76  5466
77  4888
78  4338
79  3838
80  3401
81  3003
82  2637
83  2307
84  2039
85  1772
86  1509
87  1281
88  1036
89  810
90  609
91  410
92  260
93  175
94  127
95  117
96  89
97  4
