# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 20
# walls: 0
# cell dimensions: (6.53631, 6.53631, 6.53631)
# seed: 23
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.00444846
# min_important_energy after initialization: 95

# histogram method: tmmc
# init_iter_limit: 40000000
# iterations: 40000000
# working moves: 394355775
# total moves: 800000000
# acceptance rate: 0.492945

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0.06398
50  0.227763
51  0.488198
52  0.843988
53  1.29083
54  1.8291
55  2.45513
56  3.16734
57  3.96238
58  4.83799
59  5.79045
60  6.81698
61  7.91822
62  9.09103
63  10.3345
64  11.6442
65  13.0223
66  14.4618
67  15.9631
68  17.5281
69  19.1534
70  20.8412
71  22.5902
72  24.3973
73  26.2721
74  28.2032
75  30.1908
76  32.2543
77  34.378
78  36.566
79  38.7841
80  41.1192
81  43.4983
82  45.7902
83  48.3427
84  50.8542
85  53.3925
86  55.9006
87  58.4041
88  60.7729
89  62.6424
90  65.2015
91  67.2964
92  69.9296
93  72.5417
94  75.6282
95  79.3832
96  84.3832
97  89.3832
98  94.3832
99  99.3832
100  104.383
101  109.383
102  114.383
103  119.383
104  124.383
105  129.383
106  134.383
107  139.383
108  144.383
109  149.383
110  154.383
111  159.383
112  164.383
113  169.383
114  174.383
115  179.383
116  184.383
117  189.383
118  194.383
119  199.383
