# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 16
# walls: 0
# cell dimensions: (6.06777, 6.06777, 6.06777)
# seed: 23
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.0165723
# min_important_energy after initialization: 76

# histogram method: simple flat
# init_iter_limit: 25600000
# iterations: 25600000
# working moves: 83637954
# total moves: 176394896
# acceptance rate: 0.474152

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0.00310641
40  0.126936
41  0.369858
42  0.726015
43  1.19842
44  1.77452
45  2.45024
46  3.22615
47  4.10267
48  5.07126
49  6.13328
50  7.27957
51  8.52113
52  9.84328
53  11.2472
54  12.7241
55  14.2852
56  15.935
57  17.6772
58  19.4906
59  21.3877
60  23.3887
61  25.5008
62  27.7147
63  30.0524
64  32.5235
65  35.1474
66  37.9383
67  40.9164
68  44.0835
69  47.4222
70  50.9422
71  54.454
72  57.8881
73  61.5185
74  65.4641
75  69.8024
76  74.5026
77  79.5026
78  84.5026
79  89.5026
80  94.5026
81  99.5026
82  104.503
83  109.503
84  114.503
85  119.503
86  124.503
87  129.503
88  134.503
89  139.503
90  144.503
91  149.503
92  154.503
93  159.503
94  164.503
95  169.503
